Begin,End,Activity,HRmean,HRmax,HRmin
2021-09-30T03:10:00.000+01:00, 2021-09-30T03:20:00.000+01:00, Deep sleep, 53, 55, 52, 
2021-09-30T03:20:00.000+01:00, 2021-09-30T03:36:00.000+01:00, Light sleep, 57, 76, 48, 
2021-09-30T03:36:00.000+01:00, 2021-09-30T03:45:00.000+01:00, Deep sleep, 50, 55, 48, 
2021-09-30T03:45:00.000+01:00, 2021-09-30T04:56:00.000+01:00, Light sleep, 56, 74, 48, 
2021-09-30T04:56:00.000+01:00, 2021-09-30T05:26:00.000+01:00, Deep sleep, 48, 49, 47, 
2021-09-30T05:26:00.000+01:00, 2021-09-30T06:32:00.000+01:00, Light sleep, 62, 94, 41, 
2021-09-30T06:32:00.000+01:00, 2021-09-30T07:00:00.000+01:00, Deep sleep, 47, 48, 47, 
2021-09-30T07:00:00.000+01:00, 2021-09-30T07:43:00.000+01:00, Light sleep, 57, 75, 44, 
2021-09-30T07:43:00.000+01:00, 2021-09-30T07:52:00.000+01:00, Deep sleep, 51, 51, 51, 
2021-09-30T07:52:00.000+01:00, 2021-09-30T08:06:00.000+01:00, Light sleep, 47, 49, 47, 
2021-10-01T00:19:00.000+01:00, 2021-10-01T03:01:00.000+01:00, Light sleep, 62, 94, 47, 
2021-10-01T03:01:00.000+01:00, 2021-10-01T03:12:00.000+01:00, Deep sleep, 48, 49, 47, 
2021-10-01T03:12:00.000+01:00, 2021-10-01T03:58:00.000+01:00, Light sleep, 54, 95, 44, 
2021-10-01T03:58:00.000+01:00, 2021-10-01T04:46:00.000+01:00, Deep sleep, 48, 55, 46, 
2021-10-01T04:46:00.000+01:00, 2021-10-01T05:32:00.000+01:00, Light sleep, 56, 75, 46, 
2021-10-01T05:32:00.000+01:00, 2021-10-01T06:24:00.000+01:00, Deep sleep, 48, 50, 46, 
2021-10-01T06:24:00.000+01:00, 2021-10-01T07:16:00.000+01:00, Light sleep, 54, 76, 44, 
2021-10-01T07:16:00.000+01:00, 2021-10-01T08:09:00.000+01:00, Deep sleep, 48, 54, 47, 
2021-10-01T08:09:00.000+01:00, 2021-10-01T08:55:00.000+01:00, Light sleep, 55, 81, 45, 
2021-10-01T08:55:00.000+01:00, 2021-10-01T09:09:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-10-01T09:09:00.000+01:00, 2021-10-01T10:00:00.000+01:00, Light sleep, 59, 94, 48, 
2021-10-02T01:15:00.000+01:00, 2021-10-02T01:43:00.000+01:00, Light sleep, 55, 59, 50, 
2021-10-02T01:43:00.000+01:00, 2021-10-02T02:54:00.000+01:00, Deep sleep, 48, 51, 47, 
2021-10-02T02:54:00.000+01:00, 2021-10-02T03:19:00.000+01:00, Light sleep, 51, 55, 48, 
2021-10-02T03:19:00.000+01:00, 2021-10-02T04:12:00.000+01:00, Deep sleep, 48, 52, 47, 
2021-10-02T04:12:00.000+01:00, 2021-10-02T04:45:00.000+01:00, Light sleep, 55, 77, 46, 
2021-10-02T04:45:00.000+01:00, 2021-10-02T05:49:00.000+01:00, Deep sleep, 48, 50, 46, 
2021-10-02T05:49:00.000+01:00, 2021-10-02T06:34:00.000+01:00, Light sleep, 54, 94, 40, 
2021-10-02T06:34:00.000+01:00, 2021-10-02T06:44:00.000+01:00, Deep sleep, 47, 48, 46, 
2021-10-02T06:44:00.000+01:00, 2021-10-02T08:22:00.000+01:00, Light sleep, 53, 104, 40, 
2021-10-02T08:22:00.000+01:00, 2021-10-02T08:31:00.000+01:00, Deep sleep, 47, 48, 45, 
2021-10-02T08:31:00.000+01:00, 2021-10-02T08:57:00.000+01:00, Light sleep, 49, 67, 45, 
2021-10-02T08:57:00.000+01:00, 2021-10-02T09:19:00.000+01:00, Deep sleep, 47, 49, 46, 
2021-10-02T09:19:00.000+01:00, 2021-10-02T09:37:00.000+01:00, Light sleep, 53, 85, 45, 
2021-10-03T01:45:00.000+01:00, 2021-10-03T02:29:00.000+01:00, Light sleep, 52, 59, 45, 
2021-10-03T02:29:00.000+01:00, 2021-10-03T02:42:00.000+01:00, Deep sleep, 47, 48, 47, 
2021-10-03T02:42:00.000+01:00, 2021-10-03T03:28:00.000+01:00, Light sleep, 53, 78, 47, 
2021-10-03T03:28:00.000+01:00, 2021-10-03T03:49:00.000+01:00, Deep sleep, 48, 52, 48, 
2021-10-03T03:49:00.000+01:00, 2021-10-03T04:15:00.000+01:00, Light sleep, 52, 75, 45, 
2021-10-03T04:15:00.000+01:00, 2021-10-03T04:31:00.000+01:00, Deep sleep, 47, 49, 45, 
2021-10-03T04:31:00.000+01:00, 2021-10-03T05:03:00.000+01:00, Light sleep, 56, 81, 46, 
2021-10-03T05:03:00.000+01:00, 2021-10-03T05:15:00.000+01:00, Deep sleep, 47, 49, 46, 
2021-10-03T05:15:00.000+01:00, 2021-10-03T05:27:00.000+01:00, Light sleep, 51, 55, 48, 
2021-10-03T05:27:00.000+01:00, 2021-10-03T06:13:00.000+01:00, Deep sleep, 47, 49, 45, 
2021-10-03T06:13:00.000+01:00, 2021-10-03T07:11:00.000+01:00, Light sleep, 60, 78, 40, 
2021-10-03T07:11:00.000+01:00, 2021-10-03T07:54:00.000+01:00, Deep sleep, 48, 50, 47, 
2021-10-03T07:54:00.000+01:00, 2021-10-03T08:24:00.000+01:00, Light sleep, 50, 67, 45, 
2021-10-03T08:24:00.000+01:00, 2021-10-03T08:32:00.000+01:00, Deep sleep, 49, 58, 48, 
2021-10-03T08:32:00.000+01:00, 2021-10-03T09:13:00.000+01:00, Light sleep, 50, 75, 44, 
2021-10-04T01:39:00.000+01:00, 2021-10-04T02:41:00.000+01:00, Light sleep, 57, 78, 47, 
2021-10-04T02:41:00.000+01:00, 2021-10-04T03:05:00.000+01:00, Deep sleep, 53, 55, 48, 
2021-10-04T03:05:00.000+01:00, 2021-10-04T03:58:00.000+01:00, Light sleep, 54, 76, 47, 
2021-10-04T03:58:00.000+01:00, 2021-10-04T04:25:00.000+01:00, Deep sleep, 49, 55, 47, 
2021-10-04T04:25:00.000+01:00, 2021-10-04T04:37:00.000+01:00, Light sleep, 60, 94, 48, 
2021-10-04T04:37:00.000+01:00, 2021-10-04T04:50:00.000+01:00, Deep sleep, 52, 55, 48, 
2021-10-04T04:50:00.000+01:00, 2021-10-04T05:39:00.000+01:00, Light sleep, 58, 95, 47, 
2021-10-04T05:39:00.000+01:00, 2021-10-04T05:57:00.000+01:00, Deep sleep, 48, 50, 48, 
2021-10-04T05:57:00.000+01:00, 2021-10-04T06:11:00.000+01:00, Light sleep, 54, 81, 47, 
2021-10-04T06:11:00.000+01:00, 2021-10-04T06:40:00.000+01:00, Deep sleep, 48, 50, 48, 
2021-10-04T06:40:00.000+01:00, 2021-10-04T06:55:00.000+01:00, Light sleep, 55, 75, 44, 
2021-10-05T02:26:00.000+01:00, 2021-10-05T02:51:00.000+01:00, Light sleep, 49, 53, 47, 
2021-10-05T02:51:00.000+01:00, 2021-10-05T03:38:00.000+01:00, Deep sleep, 49, 76, 47, 
2021-10-05T03:38:00.000+01:00, 2021-10-05T04:04:00.000+01:00, Light sleep, 51, 71, 42, 
2021-10-05T04:04:00.000+01:00, 2021-10-05T04:22:00.000+01:00, Deep sleep, 49, 55, 47, 
2021-10-05T04:22:00.000+01:00, 2021-10-05T05:05:00.000+01:00, Light sleep, 50, 85, 40, 
2021-10-05T05:05:00.000+01:00, 2021-10-05T05:26:00.000+01:00, Deep sleep, 47, 49, 41, 
2021-10-05T05:26:00.000+01:00, 2021-10-05T05:56:00.000+01:00, Light sleep, 60, 75, 48, 
2021-10-05T05:56:00.000+01:00, 2021-10-05T06:16:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-10-05T06:16:00.000+01:00, 2021-10-05T06:27:00.000+01:00, Light sleep, null
2021-10-05T06:27:00.000+01:00, 2021-10-05T06:45:00.000+01:00, Deep sleep, null
2021-10-05T06:45:00.000+01:00, 2021-10-05T07:10:00.000+01:00, Light sleep, 49, 55, 44, 
2021-10-05T07:10:00.000+01:00, 2021-10-05T07:21:00.000+01:00, Deep sleep, 53, 56, 49, 
2021-10-05T07:21:00.000+01:00, 2021-10-05T07:59:00.000+01:00, Light sleep, 55, 94, 47, 
2021-10-05T07:59:00.000+01:00, 2021-10-05T08:27:00.000+01:00, Deep sleep, 48, 53, 47, 
2021-10-05T08:27:00.000+01:00, 2021-10-05T09:35:00.000+01:00, Light sleep, 52, 76, 42, 
2021-10-05T09:35:00.000+01:00, 2021-10-05T10:59:00.000+01:00, Awake (during sleep cycle), 76, 106, 47, 
2021-10-05T10:59:00.000+01:00, 2021-10-05T11:32:00.000+01:00, Light sleep, 60, 94, 48, 
2021-10-06T00:56:00.000+01:00, 2021-10-06T01:04:00.000+01:00, Light sleep, 55, 55, 55, 
2021-10-06T01:04:00.000+01:00, 2021-10-06T01:06:00.000+01:00, Awake (during sleep cycle), 55, 55, 55, 
2021-10-06T01:06:00.000+01:00, 2021-10-06T01:12:00.000+01:00, Light sleep, 78, 95, 55, 
2021-10-06T01:12:00.000+01:00, 2021-10-06T01:25:00.000+01:00, Deep sleep, 54, 59, 50, 
2021-10-06T01:25:00.000+01:00, 2021-10-06T02:04:00.000+01:00, Light sleep, 51, 76, 46, 
2021-10-06T02:04:00.000+01:00, 2021-10-06T02:14:00.000+01:00, Deep sleep, 47, 48, 45, 
2021-10-06T02:14:00.000+01:00, 2021-10-06T02:24:00.000+01:00, Light sleep, 51, 63, 47, 
2021-10-06T02:24:00.000+01:00, 2021-10-06T02:36:00.000+01:00, Deep sleep, 47, 49, 45, 
2021-10-06T02:36:00.000+01:00, 2021-10-06T02:54:00.000+01:00, Light sleep, 49, 59, 47, 
2021-10-06T02:54:00.000+01:00, 2021-10-06T03:14:00.000+01:00, Deep sleep, 51, 76, 45, 
2021-10-06T03:14:00.000+01:00, 2021-10-06T03:29:00.000+01:00, Light sleep, 52, 86, 45, 
2021-10-06T03:29:00.000+01:00, 2021-10-06T04:04:00.000+01:00, Deep sleep, 47, 75, 40, 
2021-10-06T04:04:00.000+01:00, 2021-10-06T04:38:00.000+01:00, Light sleep, 55, 86, 40, 
2021-10-06T04:38:00.000+01:00, 2021-10-06T05:04:00.000+01:00, Deep sleep, null
2021-10-06T05:04:00.000+01:00, 2021-10-06T05:15:00.000+01:00, Light sleep, 73, 73, 73, 
2021-10-06T05:15:00.000+01:00, 2021-10-06T05:34:00.000+01:00, Deep sleep, 44, 48, 41, 
2021-10-06T05:34:00.000+01:00, 2021-10-06T06:28:00.000+01:00, Light sleep, 52, 84, 41, 
2021-10-06T06:28:00.000+01:00, 2021-10-06T06:56:00.000+01:00, Deep sleep, 47, 50, 45, 
2021-10-06T06:56:00.000+01:00, 2021-10-06T08:04:00.000+01:00, Light sleep, 52, 94, 41, 
2021-10-06T08:04:00.000+01:00, 2021-10-06T08:29:00.000+01:00, Deep sleep, 49, 74, 42, 
2021-10-06T08:29:00.000+01:00, 2021-10-06T09:36:00.000+01:00, Light sleep, 52, 85, 45, 
2021-10-06T09:36:00.000+01:00, 2021-10-06T09:47:00.000+01:00, Deep sleep, 56, 75, 48, 
2021-10-06T09:47:00.000+01:00, 2021-10-06T09:58:00.000+01:00, Light sleep, 51, 54, 48, 
2021-10-06T09:58:00.000+01:00, 2021-10-06T10:13:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-10-06T10:13:00.000+01:00, 2021-10-06T10:24:00.000+01:00, Light sleep, 69, 85, 49, 
2021-10-07T23:59:00.000+01:00, 2021-10-08T02:55:00.000+01:00, Light sleep, 71, 88, 55, 
2021-10-08T02:55:00.000+01:00, 2021-10-08T03:05:00.000+01:00, Deep sleep, 62, 67, 60, 
2021-10-08T03:05:00.000+01:00, 2021-10-08T03:25:00.000+01:00, Light sleep, 65, 93, 56, 
2021-10-08T03:25:00.000+01:00, 2021-10-08T03:43:00.000+01:00, Deep sleep, 58, 66, 53, 
2021-10-08T03:43:00.000+01:00, 2021-10-08T03:56:00.000+01:00, Light sleep, 64, 75, 55, 
2021-10-08T03:56:00.000+01:00, 2021-10-08T04:47:00.000+01:00, Deep sleep, 57, 74, 54, 
2021-10-08T04:47:00.000+01:00, 2021-10-08T05:26:00.000+01:00, Light sleep, 65, 86, 48, 
2021-10-08T05:26:00.000+01:00, 2021-10-08T06:15:00.000+01:00, Deep sleep, 56, 71, 53, 
2021-10-08T06:15:00.000+01:00, 2021-10-08T07:15:00.000+01:00, Light sleep, 64, 93, 48, 
2021-10-08T07:15:00.000+01:00, 2021-10-08T07:28:00.000+01:00, Deep sleep, 56, 59, 53, 
2021-10-08T07:28:00.000+01:00, 2021-10-08T08:22:00.000+01:00, Light sleep, 65, 94, 50, 
2021-10-08T08:22:00.000+01:00, 2021-10-08T08:31:00.000+01:00, Deep sleep, 57, 62, 55, 
2021-10-08T08:31:00.000+01:00, 2021-10-08T09:26:00.000+01:00, Light sleep, 62, 84, 48, 
2021-10-08T09:26:00.000+01:00, 2021-10-08T10:41:00.000+01:00, Awake (during sleep cycle), 76, 101, 56, 
2021-10-08T10:41:00.000+01:00, 2021-10-08T11:19:00.000+01:00, Light sleep, 78, 110, 63, 
2021-10-08T11:19:00.000+01:00, 2021-10-08T11:39:00.000+01:00, Awake (during sleep cycle), 70, 79, 61, 
2021-10-08T11:39:00.000+01:00, 2021-10-08T11:57:00.000+01:00, Light sleep, 74, 75, 71, 
2021-10-08T11:57:00.000+01:00, 2021-10-08T11:59:00.000+01:00, Awake (during sleep cycle), 59, 59, 59, 
2021-10-08T11:59:00.000+01:00, 2021-10-08T12:11:00.000+01:00, Light sleep, 73, 80, 71, 
2021-10-09T00:09:00.000+01:00, 2021-10-09T00:48:00.000+01:00, Light sleep, 64, 85, 49, 
2021-10-09T00:48:00.000+01:00, 2021-10-09T01:20:00.000+01:00, Deep sleep, 52, 59, 48, 
2021-10-09T01:20:00.000+01:00, 2021-10-09T02:22:00.000+01:00, Light sleep, 58, 93, 47, 
2021-10-09T02:22:00.000+01:00, 2021-10-09T02:38:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-10-09T02:38:00.000+01:00, 2021-10-09T03:51:00.000+01:00, Light sleep, 46, 51, 42, 
2021-10-09T03:51:00.000+01:00, 2021-10-09T04:20:00.000+01:00, Deep sleep, 49, 49, 49, 
2021-10-09T04:20:00.000+01:00, 2021-10-09T05:52:00.000+01:00, Light sleep, 52, 80, 40, 
2021-10-09T05:52:00.000+01:00, 2021-10-09T06:03:00.000+01:00, Deep sleep, 45, 50, 41, 
2021-10-09T06:03:00.000+01:00, 2021-10-09T06:52:00.000+01:00, Light sleep, 56, 77, 40, 
2021-10-09T06:52:00.000+01:00, 2021-10-09T07:10:00.000+01:00, Deep sleep, 50, 76, 41, 
2021-10-09T07:10:00.000+01:00, 2021-10-09T07:38:00.000+01:00, Light sleep, 49, 55, 45, 
2021-10-09T07:38:00.000+01:00, 2021-10-09T07:49:00.000+01:00, Deep sleep, 61, 73, 49, 
2021-10-09T07:49:00.000+01:00, 2021-10-09T08:30:00.000+01:00, Light sleep, 57, 78, 46, 
2021-10-09T08:30:00.000+01:00, 2021-10-09T08:45:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-10-09T08:45:00.000+01:00, 2021-10-09T09:06:00.000+01:00, Light sleep, 51, 78, 48, 
2021-10-10T03:25:00.000+01:00, 2021-10-10T05:09:00.000+01:00, Light sleep, 78, 81, 75, 
2021-10-10T23:07:00.000+01:00, 2021-10-10T23:22:00.000+01:00, Light sleep, 59, 61, 58, 
2021-10-10T23:22:00.000+01:00, 2021-10-10T23:24:00.000+01:00, Awake (during sleep cycle), null
2021-10-10T23:24:00.000+01:00, 2021-10-10T23:58:00.000+01:00, Light sleep, 60, 78, 45, 
2021-10-10T23:58:00.000+01:00, 2021-10-11T00:19:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-10-11T00:19:00.000+01:00, 2021-10-11T00:26:00.000+01:00, Light sleep, 48, 49, 47, 
2021-10-11T00:26:00.000+01:00, 2021-10-11T00:50:00.000+01:00, Deep sleep, 48, 56, 47, 
2021-10-11T00:50:00.000+01:00, 2021-10-11T01:30:00.000+01:00, Light sleep, 58, 101, 40, 
2021-10-11T01:30:00.000+01:00, 2021-10-11T01:47:00.000+01:00, Deep sleep, 47, 50, 43, 
2021-10-11T01:47:00.000+01:00, 2021-10-11T01:58:00.000+01:00, Light sleep, 53, 75, 48, 
2021-10-11T01:58:00.000+01:00, 2021-10-11T02:17:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-10-11T02:17:00.000+01:00, 2021-10-11T03:20:00.000+01:00, Light sleep, 58, 80, 45, 
2021-10-11T03:20:00.000+01:00, 2021-10-11T03:48:00.000+01:00, Deep sleep, 48, 49, 47, 
2021-10-11T03:48:00.000+01:00, 2021-10-11T04:02:00.000+01:00, Light sleep, 49, 55, 48, 
2021-10-11T04:02:00.000+01:00, 2021-10-11T04:26:00.000+01:00, Deep sleep, 47, 49, 47, 
2021-10-11T04:26:00.000+01:00, 2021-10-11T04:54:00.000+01:00, Light sleep, 56, 76, 48, 
2021-10-11T04:54:00.000+01:00, 2021-10-11T05:06:00.000+01:00, Deep sleep, 49, 49, 49, 
2021-10-11T05:06:00.000+01:00, 2021-10-11T05:15:00.000+01:00, Light sleep, 41, 41, 41, 
2021-10-11T05:15:00.000+01:00, 2021-10-11T06:27:00.000+01:00, Deep sleep, 47, 50, 43, 
2021-10-11T06:27:00.000+01:00, 2021-10-11T06:49:00.000+01:00, Light sleep, 54, 90, 48, 
2021-10-11T06:49:00.000+01:00, 2021-10-11T07:07:00.000+01:00, Deep sleep, 49, 55, 48, 
2021-10-11T07:07:00.000+01:00, 2021-10-11T07:25:00.000+01:00, Light sleep, 56, 85, 48, 
2021-10-12T00:31:00.000+01:00, 2021-10-12T03:59:00.000+01:00, Light sleep, 71, 102, 57, 
2021-10-12T03:59:00.000+01:00, 2021-10-12T04:23:00.000+01:00, Deep sleep, 62, 70, 57, 
2021-10-12T04:23:00.000+01:00, 2021-10-12T04:41:00.000+01:00, Light sleep, 66, 72, 60, 
2021-10-12T04:41:00.000+01:00, 2021-10-12T05:13:00.000+01:00, Deep sleep, 62, 69, 55, 
2021-10-12T05:13:00.000+01:00, 2021-10-12T05:35:00.000+01:00, Light sleep, 66, 75, 61, 
2021-10-12T05:35:00.000+01:00, 2021-10-12T05:43:00.000+01:00, Deep sleep, 63, 63, 63, 
2021-10-12T05:43:00.000+01:00, 2021-10-12T06:49:00.000+01:00, Light sleep, 66, 87, 56, 
2021-10-12T23:03:00.000+01:00, 2021-10-12T23:33:00.000+01:00, Light sleep, 60, 79, 48, 
2021-10-12T23:33:00.000+01:00, 2021-10-13T00:19:00.000+01:00, Deep sleep, 47, 49, 45, 
2021-10-13T00:19:00.000+01:00, 2021-10-13T00:52:00.000+01:00, Light sleep, 52, 75, 47, 
2021-10-13T00:52:00.000+01:00, 2021-10-13T01:35:00.000+01:00, Deep sleep, 46, 50, 42, 
2021-10-13T01:35:00.000+01:00, 2021-10-13T02:15:00.000+01:00, Light sleep, 57, 75, 43, 
2021-10-13T02:15:00.000+01:00, 2021-10-13T02:27:00.000+01:00, Deep sleep, 49, 62, 42, 
2021-10-13T02:27:00.000+01:00, 2021-10-13T02:57:00.000+01:00, Light sleep, 60, 75, 44, 
2021-10-13T02:57:00.000+01:00, 2021-10-13T03:07:00.000+01:00, Deep sleep, 48, 50, 47, 
2021-10-13T03:07:00.000+01:00, 2021-10-13T04:00:00.000+01:00, Light sleep, 54, 94, 47, 
2021-10-13T04:00:00.000+01:00, 2021-10-13T04:17:00.000+01:00, Deep sleep, 48, 51, 46, 
2021-10-13T04:17:00.000+01:00, 2021-10-13T04:35:00.000+01:00, Light sleep, 51, 67, 47, 
2021-10-13T04:35:00.000+01:00, 2021-10-13T04:49:00.000+01:00, Deep sleep, 49, 55, 47, 
2021-10-13T04:49:00.000+01:00, 2021-10-13T06:37:00.000+01:00, Light sleep, 55, 76, 45, 
2021-10-13T06:37:00.000+01:00, 2021-10-13T07:05:00.000+01:00, Deep sleep, 50, 59, 48, 
2021-10-13T07:05:00.000+01:00, 2021-10-13T08:46:00.000+01:00, Light sleep, 54, 94, 42, 
2021-10-13T23:25:00.000+01:00, 2021-10-14T00:27:00.000+01:00, Light sleep, 62, 78, 48, 
2021-10-14T00:27:00.000+01:00, 2021-10-14T01:09:00.000+01:00, Deep sleep, 51, 56, 48, 
2021-10-14T01:09:00.000+01:00, 2021-10-14T01:32:00.000+01:00, Light sleep, 56, 86, 48, 
2021-10-14T01:32:00.000+01:00, 2021-10-14T02:01:00.000+01:00, Deep sleep, 50, 55, 48, 
2021-10-14T02:01:00.000+01:00, 2021-10-14T03:01:00.000+01:00, Light sleep, 55, 78, 47, 
2021-10-14T03:01:00.000+01:00, 2021-10-14T03:14:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-10-14T03:14:00.000+01:00, 2021-10-14T03:55:00.000+01:00, Light sleep, 55, 76, 46, 
2021-10-14T03:55:00.000+01:00, 2021-10-14T04:08:00.000+01:00, Deep sleep, null
2021-10-14T04:08:00.000+01:00, 2021-10-14T05:11:00.000+01:00, Light sleep, 58, 93, 42, 
2021-10-14T05:11:00.000+01:00, 2021-10-14T05:28:00.000+01:00, Deep sleep, 47, 49, 44, 
2021-10-14T05:28:00.000+01:00, 2021-10-14T05:42:00.000+01:00, Light sleep, 52, 76, 47, 
2021-10-14T05:42:00.000+01:00, 2021-10-14T06:08:00.000+01:00, Deep sleep, 48, 49, 47, 
2021-10-14T06:08:00.000+01:00, 2021-10-14T07:25:00.000+01:00, Light sleep, 54, 78, 44, 
2021-10-15T00:14:00.000+01:00, 2021-10-15T00:31:00.000+01:00, Light sleep, 55, 70, 47, 
2021-10-15T00:31:00.000+01:00, 2021-10-15T01:23:00.000+01:00, Deep sleep, 49, 62, 44, 
2021-10-15T01:23:00.000+01:00, 2021-10-15T01:45:00.000+01:00, Light sleep, 55, 74, 48, 
2021-10-15T01:45:00.000+01:00, 2021-10-15T02:30:00.000+01:00, Deep sleep, 49, 55, 44, 
2021-10-15T02:30:00.000+01:00, 2021-10-15T03:55:00.000+01:00, Light sleep, 56, 94, 42, 
2021-10-15T03:55:00.000+01:00, 2021-10-15T04:05:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-10-15T04:05:00.000+01:00, 2021-10-15T04:21:00.000+01:00, Light sleep, 62, 75, 48, 
2021-10-15T04:21:00.000+01:00, 2021-10-15T04:30:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-10-15T04:30:00.000+01:00, 2021-10-15T06:58:00.000+01:00, Light sleep, 63, 94, 48, 
2021-10-15T06:58:00.000+01:00, 2021-10-15T07:15:00.000+01:00, Deep sleep, 50, 53, 47, 
2021-10-15T07:15:00.000+01:00, 2021-10-15T08:32:00.000+01:00, Light sleep, 57, 75, 42, 
2021-10-16T01:21:00.000+01:00, 2021-10-16T02:41:00.000+01:00, Light sleep, 59, 94, 46, 
2021-10-16T02:41:00.000+01:00, 2021-10-16T02:51:00.000+01:00, Deep sleep, 50, 55, 48, 
2021-10-16T02:51:00.000+01:00, 2021-10-16T04:19:00.000+01:00, Light sleep, 59, 85, 48, 
2021-10-16T04:19:00.000+01:00, 2021-10-16T04:53:00.000+01:00, Deep sleep, 52, 56, 48, 
2021-10-16T04:53:00.000+01:00, 2021-10-16T06:01:00.000+01:00, Light sleep, 56, 78, 48, 
2021-10-16T06:01:00.000+01:00, 2021-10-16T06:23:00.000+01:00, Deep sleep, 50, 55, 48, 
2021-10-16T06:23:00.000+01:00, 2021-10-16T06:34:00.000+01:00, Light sleep, 67, 79, 55, 
2021-10-16T06:34:00.000+01:00, 2021-10-16T06:46:00.000+01:00, Deep sleep, 49, 51, 48, 
2021-10-16T06:46:00.000+01:00, 2021-10-16T07:26:00.000+01:00, Light sleep, 49, 64, 48, 
2021-10-16T07:26:00.000+01:00, 2021-10-16T07:38:00.000+01:00, Deep sleep, 49, 49, 49, 
2021-10-16T07:38:00.000+01:00, 2021-10-16T08:21:00.000+01:00, Light sleep, 66, 78, 48, 
2021-10-16T23:38:00.000+01:00, 2021-10-17T00:31:00.000+01:00, Light sleep, 59, 86, 47, 
2021-10-17T00:31:00.000+01:00, 2021-10-17T00:51:00.000+01:00, Deep sleep, 50, 55, 48, 
2021-10-17T00:51:00.000+01:00, 2021-10-17T01:26:00.000+01:00, Light sleep, 56, 75, 47, 
2021-10-17T01:26:00.000+01:00, 2021-10-17T01:45:00.000+01:00, Deep sleep, 47, 49, 41, 
2021-10-17T01:45:00.000+01:00, 2021-10-17T02:08:00.000+01:00, Light sleep, 57, 77, 47, 
2021-10-17T02:08:00.000+01:00, 2021-10-17T02:42:00.000+01:00, Deep sleep, 47, 50, 42, 
2021-10-17T02:42:00.000+01:00, 2021-10-17T03:41:00.000+01:00, Light sleep, 56, 94, 41, 
2021-10-17T03:41:00.000+01:00, 2021-10-17T04:07:00.000+01:00, Deep sleep, 48, 49, 47, 
2021-10-17T04:07:00.000+01:00, 2021-10-17T05:04:00.000+01:00, Light sleep, 52, 75, 40, 
2021-10-17T05:04:00.000+01:00, 2021-10-17T05:41:00.000+01:00, Deep sleep, 48, 55, 47, 
2021-10-17T05:41:00.000+01:00, 2021-10-17T08:00:00.000+01:00, Light sleep, 60, 80, 41, 
2021-10-17T23:46:00.000+01:00, 2021-10-18T00:10:00.000+01:00, Light sleep, 54, 63, 49, 
2021-10-18T00:10:00.000+01:00, 2021-10-18T00:21:00.000+01:00, Deep sleep, 48, 51, 48, 
2021-10-18T00:21:00.000+01:00, 2021-10-18T00:32:00.000+01:00, Light sleep, 54, 74, 48, 
2021-10-18T00:32:00.000+01:00, 2021-10-18T00:44:00.000+01:00, Deep sleep, 49, 50, 48, 
2021-10-18T00:44:00.000+01:00, 2021-10-18T01:30:00.000+01:00, Light sleep, 55, 76, 47, 
2021-10-18T01:30:00.000+01:00, 2021-10-18T01:49:00.000+01:00, Deep sleep, 49, 55, 47, 
2021-10-18T01:49:00.000+01:00, 2021-10-18T02:28:00.000+01:00, Light sleep, 50, 75, 44, 
2021-10-18T02:28:00.000+01:00, 2021-10-18T02:54:00.000+01:00, Deep sleep, 47, 51, 47, 
2021-10-18T02:54:00.000+01:00, 2021-10-18T03:49:00.000+01:00, Light sleep, 60, 94, 45, 
2021-10-18T03:49:00.000+01:00, 2021-10-18T04:38:00.000+01:00, Deep sleep, 49, 59, 47, 
2021-10-18T04:38:00.000+01:00, 2021-10-18T05:02:00.000+01:00, Light sleep, 55, 78, 47, 
2021-10-18T05:02:00.000+01:00, 2021-10-18T05:42:00.000+01:00, Deep sleep, 48, 53, 44, 
2021-10-18T05:42:00.000+01:00, 2021-10-18T06:17:00.000+01:00, Light sleep, 63, 85, 45, 
2021-10-18T06:17:00.000+01:00, 2021-10-18T06:35:00.000+01:00, Deep sleep, 48, 49, 47, 
2021-10-18T06:35:00.000+01:00, 2021-10-18T07:25:00.000+01:00, Light sleep, 58, 94, 47, 
2021-10-18T22:37:00.000+01:00, 2021-10-18T23:03:00.000+01:00, Light sleep, 61, 78, 55, 
2021-10-18T23:03:00.000+01:00, 2021-10-18T23:34:00.000+01:00, Deep sleep, 56, 66, 54, 
2021-10-18T23:34:00.000+01:00, 2021-10-19T00:01:00.000+01:00, Light sleep, 60, 78, 53, 
2021-10-19T00:01:00.000+01:00, 2021-10-19T01:17:00.000+01:00, Deep sleep, 54, 68, 47, 
2021-10-19T01:17:00.000+01:00, 2021-10-19T01:37:00.000+01:00, Light sleep, 59, 73, 48, 
2021-10-19T01:37:00.000+01:00, 2021-10-19T02:01:00.000+01:00, Deep sleep, 55, 59, 49, 
